category,description,month,count
All Other,TRAFFIC - DL - SUSPENDED / REVOKED,2015-10-01,1
All Other,TRAFFIC - DL - SUSPENDED / REVOKED,2015-11-01,1
All Other,TRAFFIC - DRIVE WRONG SIDE  - HIGHWAY,2015-01-01,1
All Other,TRAFFIC - DWI - PROVISIONAL LICENSEE,2015-09-01,1
All Other,TRAFFIC - FAIL TO STOP VEH AT ACCIDENT,2015-02-01,1
All Other,TRAFFIC - HIT/RUN LEAVE SCENE OF PROPERTY DAMAGE,2017-01-01,1
All Other,TRAFFIC - IMPAIRED DRIVING DWI,2015-06-01,1
All Other,TRAFFIC - IMPAIRED DRIVING DWI,2016-04-01,1
All Other,TRAFFIC - IMPROPER REG. - OPERATING,2015-07-01,1
All Other,TRAFFIC - RECKLESS DRIVING,2015-03-01,1
All Other,TRAFFIC - SPEEDING - EXCEEDING POSTED LIMIT BY 15 MPH OR MOR,2015-02-01,2
All Other,TRAFFIC - SPEEDING - FAILURE TO DECREASE TO AVOID ACCIDENT,2015-01-01,1
All Other,TRESPASSING,2022-09-01,1
All Other,TRESPASSING,2022-10-01,5
All Other,TRESPASSING,2022-11-01,7
All Other,TRESPASSING,2022-12-01,7
All Other,TRESPASSING,2023-01-01,2
All Other,TRESPASSING,2023-02-01,2
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-01-01,34
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-02-01,26
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-03-01,28
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-04-01,26
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-05-01,26
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-06-01,30
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-07-01,26
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-08-01,23
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-09-01,23
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-10-01,21
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-11-01,23
All Other,VANDALISM - DAMAGE TO PROPERTY,2015-12-01,27
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-01-01,31
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-02-01,15
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-03-01,24
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-04-01,33
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-05-01,35
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-06-01,34
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-07-01,32
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-08-01,34
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-09-01,25
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-10-01,28
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-11-01,29
All Other,VANDALISM - DAMAGE TO PROPERTY,2016-12-01,39
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-01-01,27
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-02-01,20
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-03-01,31
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-04-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-05-01,25
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-06-01,31
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-07-01,36
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-08-01,32
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-09-01,28
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-10-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-11-01,28
All Other,VANDALISM - DAMAGE TO PROPERTY,2017-12-01,33
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-01-01,27
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-02-01,18
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-03-01,23
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-04-01,16
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-05-01,39
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-06-01,21
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-07-01,25
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-08-01,33
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-09-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-10-01,23
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-11-01,27
All Other,VANDALISM - DAMAGE TO PROPERTY,2018-12-01,18
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-01-01,17
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-02-01,21
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-03-01,21
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-04-01,25
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-05-01,30
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-06-01,28
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-07-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-08-01,27
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-09-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-10-01,19
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-11-01,24
All Other,VANDALISM - DAMAGE TO PROPERTY,2019-12-01,18
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-01-01,29
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-02-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-03-01,15
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-04-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-05-01,27
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-06-01,32
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-07-01,38
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-08-01,27
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-09-01,28
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-10-01,36
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-11-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2020-12-01,24
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-01-01,24
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-02-01,25
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-03-01,26
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-04-01,20
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-05-01,32
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-06-01,28
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-07-01,41
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-08-01,24
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-09-01,33
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-10-01,31
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-11-01,31
All Other,VANDALISM - DAMAGE TO PROPERTY,2021-12-01,39
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-01-01,26
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-02-01,15
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-03-01,20
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-04-01,20
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-05-01,23
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-06-01,24
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-07-01,23
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-08-01,26
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-09-01,18
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-10-01,21
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-11-01,20
All Other,VANDALISM - DAMAGE TO PROPERTY,2022-12-01,22
All Other,VANDALISM - DAMAGE TO PROPERTY,2023-01-01,25
All Other,VANDALISM - DAMAGE TO PROPERTY,2023-02-01,20
All Other,VANDALISM - DAMAGE TO PROPERTY,2023-03-01,5
All Other,VANDALISM - GRAFFITI,2015-01-01,4
All Other,VANDALISM - GRAFFITI,2015-03-01,1
All Other,VANDALISM - GRAFFITI,2015-04-01,2
All Other,VANDALISM - GRAFFITI,2015-05-01,1
All Other,VANDALISM - GRAFFITI,2015-06-01,3
All Other,VANDALISM - GRAFFITI,2015-07-01,2
All Other,VANDALISM - GRAFFITI,2015-08-01,2
All Other,VANDALISM - GRAFFITI,2015-09-01,3
All Other,VANDALISM - GRAFFITI,2015-10-01,5
All Other,VANDALISM - GRAFFITI,2015-11-01,1
All Other,VANDALISM - GRAFFITI,2015-12-01,3
All Other,VANDALISM - GRAFFITI,2016-02-01,2
All Other,VANDALISM - GRAFFITI,2016-03-01,1
All Other,VANDALISM - GRAFFITI,2016-04-01,1
All Other,VANDALISM - GRAFFITI,2016-05-01,2
All Other,VANDALISM - GRAFFITI,2016-06-01,4
All Other,VANDALISM - GRAFFITI,2016-07-01,2
All Other,VANDALISM - GRAFFITI,2016-08-01,3
All Other,VANDALISM - GRAFFITI,2016-10-01,3
All Other,VANDALISM - GRAFFITI,2016-11-01,3
All Other,VANDALISM - GRAFFITI,2017-02-01,2
All Other,VANDALISM - GRAFFITI,2017-03-01,3
All Other,VANDALISM - GRAFFITI,2017-04-01,1
All Other,VANDALISM - GRAFFITI,2017-05-01,5
All Other,VANDALISM - GRAFFITI,2017-06-01,5
All Other,VANDALISM - GRAFFITI,2017-07-01,6
All Other,VANDALISM - GRAFFITI,2017-10-01,3
All Other,VANDALISM - GRAFFITI,2017-11-01,3
All Other,VANDALISM - GRAFFITI,2018-02-01,1
All Other,VANDALISM - GRAFFITI,2018-03-01,1
All Other,VANDALISM - GRAFFITI,2018-04-01,3
All Other,VANDALISM - GRAFFITI,2018-05-01,5
All Other,VANDALISM - GRAFFITI,2018-06-01,2
All Other,VANDALISM - GRAFFITI,2018-07-01,3
All Other,VANDALISM - GRAFFITI,2018-08-01,3
All Other,VANDALISM - GRAFFITI,2018-09-01,2
All Other,VANDALISM - GRAFFITI,2018-11-01,2
All Other,VANDALISM - GRAFFITI,2018-12-01,1
All Other,VANDALISM - GRAFFITI,2019-01-01,1
All Other,VANDALISM - GRAFFITI,2019-03-01,2
All Other,VANDALISM - GRAFFITI,2019-04-01,1
All Other,VANDALISM - GRAFFITI,2019-05-01,2
All Other,VANDALISM - GRAFFITI,2019-06-01,3
All Other,VANDALISM - GRAFFITI,2019-07-01,1
All Other,VANDALISM - GRAFFITI,2019-08-01,4
All Other,VANDALISM - GRAFFITI,2019-09-01,4
All Other,VANDALISM - GRAFFITI,2019-10-01,3
All Other,VANDALISM - GRAFFITI,2019-11-01,3
All Other,VANDALISM - GRAFFITI,2019-12-01,2
All Other,VANDALISM - GRAFFITI,2020-01-01,9
All Other,VANDALISM - GRAFFITI,2020-02-01,7
All Other,VANDALISM - GRAFFITI,2020-03-01,11
All Other,VANDALISM - GRAFFITI,2020-04-01,21
All Other,VANDALISM - GRAFFITI,2020-05-01,3
All Other,VANDALISM - GRAFFITI,2020-06-01,4
All Other,VANDALISM - GRAFFITI,2020-07-01,5
All Other,VANDALISM - GRAFFITI,2020-08-01,2
All Other,VANDALISM - GRAFFITI,2020-09-01,6
All Other,VANDALISM - GRAFFITI,2020-10-01,2
All Other,VANDALISM - GRAFFITI,2020-11-01,1
All Other,VANDALISM - GRAFFITI,2020-12-01,5
All Other,VANDALISM - GRAFFITI,2021-01-01,1
All Other,VANDALISM - GRAFFITI,2021-02-01,1
All Other,VANDALISM - GRAFFITI,2021-04-01,3
All Other,VANDALISM - GRAFFITI,2021-05-01,3
All Other,VANDALISM - GRAFFITI,2021-06-01,5
All Other,VANDALISM - GRAFFITI,2021-07-01,2
All Other,VANDALISM - GRAFFITI,2021-08-01,7
All Other,VANDALISM - GRAFFITI,2021-09-01,3
All Other,VANDALISM - GRAFFITI,2021-10-01,1
All Other,VANDALISM - GRAFFITI,2021-11-01,4
All Other,VANDALISM - GRAFFITI,2021-12-01,4
All Other,VANDALISM - GRAFFITI,2022-01-01,3
All Other,VANDALISM - GRAFFITI,2022-05-01,1
All Other,VANDALISM - GRAFFITI,2022-07-01,1
All Other,VANDALISM - GRAFFITI,2022-08-01,2
All Other,VANDALISM - GRAFFITI,2022-10-01,3
All Other,VANDALISM - GRAFFITI,2022-11-01,2
All Other,VANDALISM - GRAFFITI,2022-12-01,3
All Other,VANDALISM - GRAFFITI,2023-01-01,6
All Other,VANDALISM - GRAFFITI,2023-02-01,2
All Other,WEAPONS - BUYING/RECEIVING,2021-08-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-01-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-02-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-03-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-04-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-07-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-08-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-09-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-11-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2015-12-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-02-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-03-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-05-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-06-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-07-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-08-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-09-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-11-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2016-12-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2017-02-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2017-04-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2017-06-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2017-08-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2017-09-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2017-10-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2017-11-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2017-12-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-01-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-02-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-03-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-04-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-06-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-07-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-08-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-10-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2018-11-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-02-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-03-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-04-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-05-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-06-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-07-01,5
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-08-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-09-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-10-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-11-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2019-12-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-01-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-02-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-03-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-04-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-05-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-07-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-08-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-09-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-10-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-11-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2020-12-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-01-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-02-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-03-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-05-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-06-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-07-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-08-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-09-01,8
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-11-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2021-12-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-01-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-02-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-03-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-04-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-05-01,1
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-06-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-07-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-09-01,5
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-10-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-11-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2022-12-01,2
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2023-01-01,4
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2023-02-01,3
All Other,WEAPONS - CARRYING A CONCEALING WEAPON,2023-03-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2015-01-01,2
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2015-04-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2015-05-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2016-07-01,2
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2016-09-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2016-11-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2017-01-01,2
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2017-03-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2017-04-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2017-05-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2017-08-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2018-02-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2018-05-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2018-06-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2019-08-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2020-01-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2020-05-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2020-06-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2020-10-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2020-12-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2021-01-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2021-02-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2021-03-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2021-05-01,2
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2021-07-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2021-09-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2021-10-01,2
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2021-12-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2022-01-01,2
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2022-10-01,1
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2022-11-01,2
All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,2022-12-01,1
All Other,WEAPONS - OTHER,2015-01-01,2
All Other,WEAPONS - OTHER,2015-02-01,2
All Other,WEAPONS - OTHER,2015-05-01,1
All Other,WEAPONS - OTHER,2015-06-01,1
All Other,WEAPONS - OTHER,2015-07-01,1
All Other,WEAPONS - OTHER,2015-09-01,1
All Other,WEAPONS - OTHER,2015-10-01,1
All Other,WEAPONS - OTHER,2015-11-01,1
All Other,WEAPONS - OTHER,2016-01-01,1
All Other,WEAPONS - OTHER,2016-03-01,1
All Other,WEAPONS - OTHER,2016-05-01,2
All Other,WEAPONS - OTHER,2016-06-01,1
All Other,WEAPONS - OTHER,2016-07-01,1
All Other,WEAPONS - OTHER,2016-08-01,1
All Other,WEAPONS - OTHER,2016-09-01,1
All Other,WEAPONS - OTHER,2016-11-01,1
All Other,WEAPONS - OTHER,2017-01-01,1
All Other,WEAPONS - OTHER,2017-02-01,1
All Other,WEAPONS - OTHER,2017-03-01,1
All Other,WEAPONS - OTHER,2017-08-01,1
All Other,WEAPONS - OTHER,2017-09-01,4
All Other,WEAPONS - OTHER,2018-03-01,2
All Other,WEAPONS - OTHER,2018-05-01,1
All Other,WEAPONS - OTHER,2018-08-01,2
All Other,WEAPONS - OTHER,2018-10-01,2
All Other,WEAPONS - OTHER,2018-11-01,2
All Other,WEAPONS - OTHER,2019-03-01,1
All Other,WEAPONS - OTHER,2019-05-01,1
All Other,WEAPONS - OTHER,2019-06-01,1
All Other,WEAPONS - OTHER,2019-07-01,1
All Other,WEAPONS - OTHER,2019-08-01,1
All Other,WEAPONS - OTHER,2019-10-01,1
All Other,WEAPONS - OTHER,2019-11-01,2
All Other,WEAPONS - OTHER,2020-01-01,1
All Other,WEAPONS - OTHER,2020-03-01,1
All Other,WEAPONS - OTHER,2020-06-01,1
All Other,WEAPONS - OTHER,2020-07-01,1
All Other,WEAPONS - OTHER,2020-08-01,1
All Other,WEAPONS - OTHER,2020-09-01,2
All Other,WEAPONS - OTHER,2021-04-01,2
All Other,WEAPONS - OTHER,2021-05-01,1
All Other,WEAPONS - OTHER,2021-06-01,2
All Other,WEAPONS - OTHER,2021-09-01,1
All Other,WEAPONS - OTHER,2021-10-01,1
All Other,WEAPONS - OTHER,2021-12-01,1
All Other,WEAPONS - OTHER,2022-03-01,1
All Other,WEAPONS - OTHER,2022-05-01,1
All Other,WEAPONS - OTHER,2022-07-01,5
All Other,WEAPONS - OTHER,2022-09-01,2
All Other,WEAPONS - OTHER,2023-01-01,1
All Other,WEAPONS - OTHER,2023-03-01,1
Arson,ARSON - NON-STRUCTURE,2015-01-01,1
Arson,ARSON - NON-STRUCTURE,2015-09-01,1
Arson,ARSON - NON-STRUCTURE,2015-10-01,1
Arson,ARSON - NON-STRUCTURE,2016-05-01,1
Arson,ARSON - NON-STRUCTURE,2016-10-01,1
Arson,ARSON - NON-STRUCTURE,2017-01-01,1
Arson,ARSON - NON-STRUCTURE,2017-02-01,1
Arson,ARSON - NON-STRUCTURE,2017-04-01,3
Arson,ARSON - NON-STRUCTURE,2017-06-01,2
Arson,ARSON - NON-STRUCTURE,2017-08-01,1
Arson,ARSON - NON-STRUCTURE,2017-12-01,1
Arson,ARSON - NON-STRUCTURE,2018-05-01,1
Arson,ARSON - NON-STRUCTURE,2018-06-01,1
Arson,ARSON - NON-STRUCTURE,2020-01-01,1
Arson,ARSON - NON-STRUCTURE,2020-05-01,1
Arson,ARSON - NON-STRUCTURE,2020-07-01,1
Arson,ARSON - NON-STRUCTURE,2021-04-01,2
Arson,ARSON - NON-STRUCTURE,2021-06-01,1
Arson,ARSON - NON-STRUCTURE,2021-11-01,1
Arson,ARSON - NON-STRUCTURE,2022-05-01,1
Arson,ARSON - STRUCTURE,2015-02-01,1
Arson,ARSON - STRUCTURE,2015-10-01,1
Arson,ARSON - STRUCTURE,2016-05-01,2
Arson,ARSON - STRUCTURE,2016-06-01,1
Arson,ARSON - STRUCTURE,2016-07-01,1
Arson,ARSON - STRUCTURE,2016-11-01,1
Arson,ARSON - STRUCTURE,2017-02-01,1
Arson,ARSON - STRUCTURE,2017-03-01,1
Arson,ARSON - STRUCTURE,2017-06-01,1
Arson,ARSON - STRUCTURE,2017-11-01,1
Arson,ARSON - STRUCTURE,2017-12-01,1
Arson,ARSON - STRUCTURE,2019-08-01,1
Arson,ARSON - STRUCTURE,2020-07-01,1
Arson,ARSON - STRUCTURE,2021-03-01,1
Arson,ARSON - STRUCTURE,2022-02-01,1
Arson,ARSON - STRUCTURE,2022-03-01,1
Arson,ARSON - STRUCTURE,2022-05-01,1
Arson,ARSON - STRUCTURE,2023-01-01,1
Burglary,BURGLARY - FORCIBLE ENTRY,2015-01-01,44
Burglary,BURGLARY - FORCIBLE ENTRY,2015-02-01,17
Burglary,BURGLARY - FORCIBLE ENTRY,2015-03-01,21
Burglary,BURGLARY - FORCIBLE ENTRY,2015-04-01,12
Burglary,BURGLARY - FORCIBLE ENTRY,2015-05-01,9
Burglary,BURGLARY - FORCIBLE ENTRY,2015-06-01,10
Burglary,BURGLARY - FORCIBLE ENTRY,2015-07-01,13
Burglary,BURGLARY - FORCIBLE ENTRY,2015-08-01,15
Burglary,BURGLARY - FORCIBLE ENTRY,2015-09-01,13
Burglary,BURGLARY - FORCIBLE ENTRY,2015-10-01,17
Burglary,BURGLARY - FORCIBLE ENTRY,2015-11-01,27
Burglary,BURGLARY - FORCIBLE ENTRY,2015-12-01,18
Burglary,BURGLARY - FORCIBLE ENTRY,2016-01-01,15
Burglary,BURGLARY - FORCIBLE ENTRY,2016-02-01,12
Burglary,BURGLARY - FORCIBLE ENTRY,2016-03-01,33
Burglary,BURGLARY - FORCIBLE ENTRY,2016-04-01,9
Burglary,BURGLARY - FORCIBLE ENTRY,2016-05-01,21
Burglary,BURGLARY - FORCIBLE ENTRY,2016-06-01,13
Burglary,BURGLARY - FORCIBLE ENTRY,2016-07-01,13
